"","prop1.Tr1221","prop1.Tr1331","prop1.Tr2332","prop2.Tr1221","prop2.Tr1331","prop2.Tr2332","prop3.Tr1221","prop3.Tr1331","prop3.Tr2332","prop4.Tr1221","prop4.Tr1331","prop4.Tr2332","prop5.Tr1221","prop5.Tr1331","prop5.Tr2332","prop6.Tr1221","prop6.Tr1331","prop6.Tr2332","prop7.Tr1221","prop7.Tr1331","prop7.Tr2332"
"2RKKA",0.203592814371257,0.215568862275449,0.263473053892216,0.281437125748503,0.197604790419162,0.233532934131737,0.197604790419162,0.25748502994012,0.18562874251497,0.281437125748503,0.173652694610778,0.25748502994012,0.161676646706587,0.0538922155688623,0.209580838323353,0.25748502994012,0.233532934131737,0.137724550898204,0.281437125748503,0.227544910179641,0.137724550898204
"7CQ3A",0.184818481848185,0.287128712871287,0.171617161716172,0.168316831683168,0.214521452145215,0.260726072607261,0.145214521452145,0.313531353135314,0.145214521452145,0.151815181518152,0.158415841584158,0.316831683168317,0.237623762376238,0.0495049504950495,0.161716171617162,0.267326732673267,0.188118811881188,0.141914191419142,0.306930693069307,0.148514851485149,0.165016501650165
"4H62Q",0.186495176848875,0.289389067524116,0.160771704180064,0.241157556270096,0.131832797427653,0.244372990353698,0.135048231511254,0.327974276527331,0.160771704180064,0.212218649517685,0.115755627009646,0.260450160771704,0.189710610932476,0.0482315112540193,0.228295819935691,0.263665594855305,0.228295819935691,0.144694533762058,0.327974276527331,0.176848874598071,0.147909967845659
"5HLZA",0.260223048327138,0.193308550185874,0.197026022304833,0.308550185873606,0.156133828996283,0.204460966542751,0.159851301115242,0.230483271375465,0.267657992565056,0.282527881040892,0.118959107806691,0.241635687732342,0.174721189591078,0.0260223048327138,0.219330855018587,0.20817843866171,0.278810408921933,0.0966542750929368,0.286245353159851,0.197026022304833,0.16728624535316
"4F52E",0.163025210084034,0.258823529411765,0.215126050420168,0.270588235294118,0.161344537815126,0.20672268907563,0.194957983193277,0.285714285714286,0.159663865546218,0.225210084033613,0.126050420168067,0.242016806722689,0.157983193277311,0.0218487394957983,0.186554621848739,0.267226890756303,0.265546218487395,0.115966386554622,0.285714285714286,0.189915966386555,0.136134453781513
"3NK4A",0.219594594594595,0.202702702702703,0.243243243243243,0.307432432432432,0.152027027027027,0.152027027027027,0.222972972972973,0.239864864864865,0.202702702702703,0.324324324324324,0.108108108108108,0.195945945945946,0.138513513513514,0.0202702702702703,0.175675675675676,0.219594594594595,0.202702702702703,0.209459459459459,0.283783783783784,0.236486486486486,0.138513513513514
"2VDUB",0.209354120267261,0.191536748329621,0.207126948775056,0.236080178173719,0.195991091314031,0.200445434298441,0.191536748329621,0.233853006681514,0.187082405345212,0.21826280623608,0.164810690423163,0.23162583518931,0.171492204899777,0.0378619153674833,0.184855233853007,0.216035634743875,0.269487750556793,0.162583518930958,0.242761692650334,0.180400890868597,0.158129175946548
"1LQVA",0.28125,0.177083333333333,0.25,0.28125,0.177083333333333,0.1875,0.213541666666667,0.255208333333333,0.265625,0.255208333333333,0.151041666666667,0.213541666666667,0.135416666666667,0.0208333333333333,0.15625,0.270833333333333,0.21875,0.125,0.260416666666667,0.25,0.197916666666667
"2A6ZA",0.248868778280543,0.230769230769231,0.190045248868778,0.30316742081448,0.180995475113122,0.171945701357466,0.208144796380091,0.266968325791855,0.212669683257919,0.294117647058824,0.16289592760181,0.190045248868778,0.16289592760181,0.0180995475113122,0.180995475113122,0.199095022624434,0.217194570135747,0.212669683257919,0.312217194570136,0.212669683257919,0.167420814479638
"6FLGA",0.265017667844523,0.180212014134276,0.247349823321555,0.296819787985866,0.180212014134276,0.130742049469965,0.212014134275618,0.229681978798587,0.236749116607774,0.314487632508834,0.141342756183746,0.169611307420495,0.187279151943463,0.0318021201413428,0.19434628975265,0.27208480565371,0.215547703180212,0.141342756183746,0.265017667844523,0.236749116607774,0.180212014134276
"4I5VA",0.234939759036145,0.162650602409639,0.207831325301205,0.286144578313253,0.201807228915663,0.171686746987952,0.180722891566265,0.210843373493976,0.228915662650602,0.265060240963855,0.162650602409639,0.210843373493976,0.13855421686747,0.0421686746987952,0.174698795180723,0.198795180722892,0.280120481927711,0.123493975903614,0.219879518072289,0.231927710843373,0.177710843373494
"7KLJA",0.176646706586826,0.20059880239521,0.233532934131737,0.302395209580838,0.18562874251497,0.140718562874251,0.209580838323353,0.230538922155689,0.188622754491018,0.275449101796407,0.158682634730539,0.167664670658683,0.12874251497006,0.0269461077844311,0.146706586826347,0.248502994011976,0.230538922155689,0.182634730538922,0.266467065868263,0.25748502994012,0.110778443113772
"2PFTA",0.235087719298246,0.221052631578947,0.175438596491228,0.226315789473684,0.170175438596491,0.254385964912281,0.163157894736842,0.275438596491228,0.180701754385965,0.217543859649123,0.150877192982456,0.273684210526316,0.2,0.0491228070175439,0.214035087719298,0.256140350877193,0.233333333333333,0.136842105263158,0.264912280701754,0.184210526315789,0.191228070175439
"2JISA",0.21011673151751,0.214007782101167,0.214007782101167,0.295719844357977,0.151750972762646,0.192607003891051,0.206225680933852,0.249027237354086,0.202334630350195,0.278210116731518,0.122568093385214,0.221789883268482,0.167315175097276,0.0272373540856031,0.194552529182879,0.227626459143969,0.231517509727626,0.142023346303502,0.293774319066148,0.167315175097276,0.130350194552529
"3ZCOA",0.15,0.25,0.228571428571429,0.292857142857143,0.157142857142857,0.214285714285714,0.242857142857143,0.264285714285714,0.135714285714286,0.292857142857143,0.157142857142857,0.214285714285714,0.178571428571429,0.0357142857142857,0.192857142857143,0.271428571428571,0.2,0.135714285714286,0.25,0.235714285714286,0.15
"4IT4A",0.205607476635514,0.252336448598131,0.233644859813084,0.238317757009346,0.186915887850467,0.210280373831776,0.205607476635514,0.285046728971963,0.172897196261682,0.266355140186916,0.149532710280374,0.247663551401869,0.186915887850467,0.0373831775700935,0.186915887850467,0.285046728971963,0.172897196261682,0.149532710280374,0.294392523364486,0.214953271028037,0.163551401869159
"6DLOA",0.195876288659794,0.198453608247423,0.198453608247423,0.262886597938144,0.152061855670103,0.229381443298969,0.188144329896907,0.219072164948454,0.190721649484536,0.242268041237113,0.13659793814433,0.244845360824742,0.177835051546392,0.038659793814433,0.144329896907216,0.278350515463918,0.188144329896907,0.195876288659794,0.231958762886598,0.219072164948454,0.162371134020619
"6XZUB",0.238095238095238,0.258503401360544,0.19047619047619,0.27891156462585,0.19047619047619,0.204081632653061,0.163265306122449,0.312925170068027,0.197278911564626,0.231292517006803,0.156462585034014,0.238095238095238,0.17687074829932,0.0272108843537415,0.217687074829932,0.258503401360544,0.224489795918367,0.149659863945578,0.326530612244898,0.156462585034014,0.170068027210884
"3TUOA",0.173076923076923,0.211538461538462,0.230769230769231,0.25,0.163461538461538,0.211538461538462,0.221153846153846,0.278846153846154,0.153846153846154,0.230769230769231,0.144230769230769,0.230769230769231,0.0769230769230769,0.0192307692307692,0.211538461538462,0.25,0.221153846153846,0.134615384615385,0.278846153846154,0.288461538461538,0.105769230769231
"1OC0B",0.3,0.28,0.18,0.3,0.32,0.06,0.22,0.32,0.26,0.32,0.22,0.16,0.18,0.02,0.28,0.28,0.22,0.24,0.4,0.16,0.18
"4GEHB",0.177777777777778,0.188888888888889,0.244444444444444,0.277777777777778,0.133333333333333,0.144444444444444,0.244444444444444,0.188888888888889,0.177777777777778,0.355555555555556,0.1,0.177777777777778,0.166666666666667,0.0333333333333333,0.2,0.266666666666667,0.255555555555556,0.0888888888888889,0.266666666666667,0.222222222222222,0.1
"5V3NA",0.258928571428571,0.205357142857143,0.223214285714286,0.285714285714286,0.178571428571429,0.258928571428571,0.196428571428571,0.285714285714286,0.196428571428571,0.241071428571429,0.169642857142857,0.267857142857143,0.178571428571429,0.00892857142857143,0.196428571428571,0.285714285714286,0.285714285714286,0.160714285714286,0.25,0.25,0.214285714285714
"5L9ZB",0.236842105263158,0.184210526315789,0.236842105263158,0.289473684210526,0.197368421052632,0.144736842105263,0.210526315789474,0.210526315789474,0.236842105263158,0.381578947368421,0.157894736842105,0.184210526315789,0.171052631578947,0.0131578947368421,0.223684210526316,0.223684210526316,0.236842105263158,0.171052631578947,0.25,0.25,0.171052631578947
"4WJWB",0.194736842105263,0.252631578947368,0.238157894736842,0.265789473684211,0.165789473684211,0.221052631578947,0.205263157894737,0.301315789473684,0.163157894736842,0.260526315789474,0.136842105263158,0.25,0.155263157894737,0.0263157894736842,0.194736842105263,0.264473684210526,0.217105263157895,0.180263157894737,0.286842105263158,0.213157894736842,0.160526315789474
"5YJWA",0.229813664596273,0.184265010351967,0.254658385093168,0.291925465838509,0.175983436853002,0.184265010351967,0.229813664596273,0.229813664596273,0.196687370600414,0.265010351966874,0.161490683229814,0.198757763975155,0.167701863354037,0.0269151138716356,0.159420289855072,0.236024844720497,0.217391304347826,0.167701863354037,0.25879917184265,0.225672877846791,0.15527950310559
"1NH2C",0.294871794871795,0.192307692307692,0.153846153846154,0.294871794871795,0.179487179487179,0.153846153846154,0.141025641025641,0.230769230769231,0.256410256410256,0.307692307692308,0.166666666666667,0.166666666666667,0.179487179487179,0.0256410256410256,0.307692307692308,0.217948717948718,0.217948717948718,0.128205128205128,0.320512820512821,0.192307692307692,0.166666666666667
"6WDPA",0.23394495412844,0.215596330275229,0.197247706422018,0.270642201834862,0.137614678899083,0.160550458715596,0.18348623853211,0.256880733944954,0.197247706422018,0.26605504587156,0.0871559633027523,0.211009174311927,0.151376146788991,0.0137614678899083,0.206422018348624,0.247706422018349,0.215596330275229,0.146788990825688,0.252293577981651,0.215596330275229,0.197247706422018
"6DVUA",0.182926829268293,0.280487804878049,0.170731707317073,0.292682926829268,0.109756097560976,0.268292682926829,0.170731707317073,0.280487804878049,0.182926829268293,0.341463414634146,0.109756097560976,0.268292682926829,0.231707317073171,0.0853658536585366,0.182926829268293,0.207317073170732,0.24390243902439,0.134146341463415,0.329268292682927,0.231707317073171,0.134146341463415
"1Q1FA",0.246666666666667,0.173333333333333,0.286666666666667,0.293333333333333,0.2,0.206666666666667,0.26,0.2,0.206666666666667,0.3,0.193333333333333,0.213333333333333,0.173333333333333,0.0133333333333333,0.193333333333333,0.246666666666667,0.286666666666667,0.14,0.24,0.253333333333333,0.18
"6ZSYA",0.215686274509804,0.156862745098039,0.235294117647059,0.254901960784314,0.313725490196078,0.137254901960784,0.156862745098039,0.274509803921569,0.215686274509804,0.176470588235294,0.156862745098039,0.294117647058824,0.0784313725490196,0.0588235294117647,0.215686274509804,0.372549019607843,0.235294117647059,0.176470588235294,0.215686274509804,0.274509803921569,0.156862745098039
"6XICA",0.25,0.15,0.233333333333333,0.266666666666667,0.183333333333333,0.183333333333333,0.175,0.225,0.241666666666667,0.275,0.158333333333333,0.208333333333333,0.158333333333333,0.025,0.183333333333333,0.225,0.208333333333333,0.075,0.258333333333333,0.241666666666667,0.141666666666667
"6VZ0A",0.263157894736842,0.184210526315789,0.263157894736842,0.368421052631579,0.184210526315789,0.131578947368421,0.197368421052632,0.25,0.25,0.302631578947368,0.0921052631578947,0.223684210526316,0.118421052631579,0.0131578947368421,0.197368421052632,0.236842105263158,0.236842105263158,0.105263157894737,0.276315789473684,0.171052631578947,0.171052631578947
"7BIUA",0.215017064846416,0.201365187713311,0.208191126279863,0.221843003412969,0.221843003412969,0.21160409556314,0.201365187713311,0.255972696245734,0.180887372013652,0.245733788395904,0.184300341296928,0.249146757679181,0.174061433447099,0.0511945392491468,0.208191126279863,0.208191126279863,0.255972696245734,0.180887372013652,0.266211604095563,0.215017064846416,0.150170648464164
"3DI2A",0.209150326797386,0.287581699346405,0.124183006535948,0.215686274509804,0.137254901960784,0.26797385620915,0.104575163398693,0.320261437908497,0.183006535947712,0.222222222222222,0.117647058823529,0.287581699346405,0.228758169934641,0.0326797385620915,0.215686274509804,0.189542483660131,0.254901960784314,0.150326797385621,0.372549019607843,0.163398692810458,0.124183006535948
"5UQ2B",0.150943396226415,0.232704402515723,0.232704402515723,0.19496855345912,0.232704402515723,0.270440251572327,0.188679245283019,0.289308176100629,0.119496855345912,0.20125786163522,0.20125786163522,0.30188679245283,0.20125786163522,0.0377358490566038,0.157232704402516,0.339622641509434,0.176100628930818,0.138364779874214,0.251572327044025,0.169811320754717,0.132075471698113
"6HN1A",0.259450171821306,0.195876288659794,0.213058419243986,0.27319587628866,0.214776632302405,0.194158075601375,0.199312714776632,0.237113402061856,0.228522336769759,0.256013745704467,0.15979381443299,0.24914089347079,0.202749140893471,0.0549828178694158,0.231958762886598,0.286941580756014,0.243986254295533,0.121993127147766,0.276632302405498,0.18213058419244,0.178694158075601
"1H30A",0.192399049881235,0.239904988123515,0.27790973871734,0.304038004750594,0.171021377672209,0.156769596199525,0.2541567695962,0.273159144893112,0.182897862232779,0.287410926365796,0.149643705463183,0.178147268408551,0.166270783847981,0.0190023752969121,0.194774346793349,0.251781472684086,0.213776722090261,0.185273159144893,0.294536817102138,0.251781472684086,0.137767220902613
"5VCCA",0.185185185185185,0.222222222222222,0.236625514403292,0.267489711934156,0.205761316872428,0.197530864197531,0.242798353909465,0.244855967078189,0.172839506172839,0.236625514403292,0.154320987654321,0.248971193415638,0.172839506172839,0.0329218106995885,0.172839506172839,0.220164609053498,0.199588477366255,0.211934156378601,0.228395061728395,0.236625514403292,0.179012345679012
"7NX1A",0.264797507788162,0.0934579439252336,0.193146417445483,0.255451713395639,0.180685358255452,0.0996884735202492,0.193146417445483,0.105919003115265,0.264797507788162,0.289719626168224,0.171339563862928,0.109034267912773,0.127725856697819,0.00934579439252336,0.168224299065421,0.183800623052959,0.333333333333333,0.115264797507788,0.233644859813084,0.224299065420561,0.124610591900312
"2J16A",0.198895027624309,0.220994475138122,0.232044198895028,0.292817679558011,0.149171270718232,0.215469613259669,0.209944751381215,0.276243093922652,0.165745856353591,0.270718232044199,0.116022099447514,0.248618784530387,0.154696132596685,0.0552486187845304,0.176795580110497,0.270718232044199,0.270718232044199,0.132596685082873,0.248618784530387,0.226519337016575,0.171270718232044
"5XJGB",0.315217391304348,0.195652173913043,0.173913043478261,0.293478260869565,0.206521739130435,0.0869565217391304,0.173913043478261,0.228260869565217,0.304347826086957,0.315217391304348,0.16304347826087,0.130434782608696,0.184782608695652,0.0543478260869565,0.184782608695652,0.184782608695652,0.315217391304348,0.217391304347826,0.25,0.206521739130435,0.260869565217391
"3VG7A",0.229007633587786,0.274809160305344,0.236641221374046,0.297709923664122,0.16793893129771,0.129770992366412,0.229007633587786,0.297709923664122,0.206106870229008,0.267175572519084,0.16793893129771,0.129770992366412,0.213740458015267,0.0152671755725191,0.213740458015267,0.282442748091603,0.213740458015267,0.137404580152672,0.381679389312977,0.198473282442748,0.122137404580153
"1RGXA",0.106194690265487,0.247787610619469,0.327433628318584,0.309734513274336,0.194690265486726,0.168141592920354,0.309734513274336,0.265486725663717,0.106194690265487,0.274336283185841,0.123893805309735,0.238938053097345,0.168141592920354,0.0265486725663717,0.115044247787611,0.256637168141593,0.230088495575221,0.238938053097345,0.300884955752212,0.283185840707965,0.0530973451327434
